QUERY_ID;RESPONSE
1;(181, -0.008052671050400965)
1;(182, -0.015186057228919397)
1;(183, -0.017254733845628967)
1;(184, -0.01711981489218992)
1;(185, 0.0)
1;(186, -0.026349969052802312)
1;(187, -0.035148927666525734)
1;(188, 0.055156065204829664)
1;(189, -0.010879749547681897)
1;(190, -0.0077301455022014244)
1;(191, 0.0)
1;(192, -0.008048007658849773)
1;(193, 0.0)
1;(194, -0.0100817464481098)
1;(195, -0.005068625099913996)
1;(196, 0.0)
1;(197, 0.0)
1;(198, -0.008801478213359717)
1;(199, -0.010028790814917556)
1;(200, 0.015105636216900057)
1;(201, 0.0)
1;(202, -0.0033070433798716246)
1;(203, -0.01890063655881841)
1;(204, -0.024517806869752145)
1;(205, -0.007879542473287312)
1;(206, 0.0)
1;(207, 0.023568374838381728)
1;(208, -0.005282063789783085)
1;(209, -0.010250045307246434)
1;(210, -0.01508394452701745)
1;(211, -0.017722198549735915)
1;(212, 0.0)
1;(213, 0.0)
1;(214, -0.0022468623184844373)
1;(215, 0.0)
1;(216, -0.01902250504449487)
1;(217, -0.033764222154671696)
1;(218, -0.024119086585959643)
1;(219, 0.0)
1;(220, -0.007118681771004908)
1;(221, -0.007498483995584221)
1;(222, -0.01344497549685759)
1;(223, -0.017157549150587734)
1;(224, -0.004857359768056245)
1;(225, 0.0)
1;(226, -0.00786443896864391)
1;(227, -0.01545559169363345)
1;(228, -0.02281682237489398)
1;(229, -0.005332676768273898)
1;(230, -0.018847544337757323)
1;(231, -0.006852411152059904)
1;(232, -0.007112243578719022)
1;(233, -0.0041409182773038756)
1;(234, 0.0)
1;(235, 0.0)
1;(236, -0.007260282104817629)
1;(237, -0.017238150559783973)
1;(238, 0.0336987346637061)
1;(239, 0.0)
1;(240, 0.0)
1;(241, -0.028636865377753333)
1;(242, -0.0332359039054109)
1;(243, -0.03600187920245829)
1;(244, -0.004758535637645889)
1;(245, 0.04119726526286203)
1;(246, 0.0)
1;(247, -0.0033841638318798453)
1;(248, 0.0)
1;(249, -0.02624689790884091)
1;(250, -0.010665383086685003)
1;(251, -0.005996626676055483)
1;(252, -0.006901658443992476)
1;(253, -0.006588339126611278)
1;(254, -0.003813480562434502)
1;(255, 0.02261707020353326)
1;(256, 0.0)
1;(257, -0.015492359516357026)
1;(258, -0.0039756500326051086)
1;(259, -0.013805357700960969)
1;(260, -0.0038168914943365853)
1;(261, 0.0)
1;(262, 0.01743635295358976)
1;(263, 0.0)
1;(264, 0.05757447103207323)
1;(265, 0.05198248426799994)
1;(266, 0.0)
1;(267, -0.013343603444668272)
1;(268, -0.007272820738934674)
1;(269, 0.03874110397464878)
1;(270, -0.028319061387922378)
1;(271, 0.0)
1;(272, -0.016606952528321846)
1;(273, -0.006013807492212912)
1;(274, 0.0)
1;(275, 0.0)
1;(276, 0.05406386184517068)
1;(277, -0.008148787252352983)
1;(278, -0.004165663173441241)
1;(279, 0.0)
1;(280, 0.011835204370226636)
1;(281, -0.009434591572886843)
1;(282, -0.006611557183672724)
1;(283, -0.014084851770254996)
1;(284, 0.0)
1;(285, -0.0047728614724780625)
1;(286, 0.03857232227212143)
1;(287, 0.014576793190987362)
1;(288, -0.00954729333459084)
1;(289, 0.014865005109025031)
1;(290, 0.0)
1;(291, -0.007360373247885384)
1;(292, -0.022632113688242663)
1;(293, 0.0)
1;(294, -0.020768217191413436)
1;(295, 0.021343404875840227)
1;(296, 0.0)
1;(297, 0)
1;(298, 0.0)
1;(299, 0.0369358551153962)
1;(300, 0.0)
1;(301, 0.06832973228126908)
1;(302, 0.0)
1;(303, -0.010289805472770815)
1;(304, -0.017396427208720554)
1;(305, 0.0)
1;(306, 0.0)
1;(307, -0.00830210617865727)
1;(308, 0.0)
1;(309, 0.0)
1;(310, 0.09498005202971807)
1;(311, -0.0035523911263988404)
1;(312, -0.008424732052013608)
1;(313, -0.020187333590884746)
1;(314, -0.007042083062754027)
1;(315, 0.02191307284171428)
1;(316, 0.005776515916744848)
1;(317, 0.0)
1;(318, 0.0)
1;(319, -0.02240056795517353)
1;(320, 0.04340887788174834)
1;(321, -0.016322825108014777)
1;(322, -0.00981404175639175)
1;(323, 0.04360202486917329)
1;(324, -0.00830934451097762)
1;(325, -0.01520063132069453)
1;(326, -0.016493197193373426)
1;(327, 0.0)
1;(328, 0)
1;(329, 0.0)
1;(330, 0.0)
1;(331, -0.033171282421363676)
1;(332, 0.011040251285247762)
1;(333, 0.019141673721507286)
1;(334, 0.0)
1;(335, -0.005777749776861663)
1;(336, -0.005894790039716032)
1;(337, 0.0)
1;(338, 0.0)
1;(339, -0.01027263779849702)
1;(340, -0.007961634224678316)
1;(341, -0.004115205078880491)
1;(342, 0.0)
1;(343, 0.0)
1;(344, 0.0)
1;(345, -0.03310397327567959)
1;(346, -0.04287162663491488)
1;(347, -0.0028697180983329844)
1;(348, -0.016604225381963544)
1;(349, 0.0)
1;(350, -0.01343149246112369)
1;(351, 0.018488695649695384)
1;(352, 0.0)
1;(353, 0.0)
1;(354, -0.00886356302061281)
1;(355, 0.0)
1;(356, -0.018037403353384003)
1;(357, -0.022015265143763715)
1;(358, 0.0)
1;(359, -0.0028394228760152494)
1;(360, -0.00725390606889761)
1;(361, 0.0)
1;(362, -0.004222561886751487)
1;(363, -0.017755860023406598)
1;(364, 0.0)
1;(365, -0.025363116061410552)
1;(366, -0.007841452636052418)
1;(367, -0.005583358040763982)
1;(368, -0.023627256334777295)
1;(369, -0.007180315454300421)
1;(370, -0.0045245064920746)
1;(371, -0.015139948715863607)
1;(372, 0.043988438565488314)
1;(373, 0.0)
1;(374, 0.0)
1;(375, 0.0)
1;(376, -0.004385043038739323)
1;(377, 0.0)
1;(378, 0.0)
1;(379, 0.0)
1;(380, 0.0)
1;(381, 0.0)
1;(382, -0.019475907652147594)
1;(383, 0.0)
1;(384, 0.0)
1;(385, 0.02477861281240114)
1;(386, 0.0)
1;(387, 0.0)
1;(388, 0.0)
1;(389, -0.008747535557774544)
1;(390, -0.015659577862111338)
1;(391, 0.09291073626734625)
1;(392, -0.0035034153803986507)
1;(393, -0.019299340517618217)
1;(394, 0.0)
1;(395, -0.006023013812245881)
1;(396, -0.008025957259736797)
1;(397, 0.0650199687451557)
1;(398, 0.0)
1;(399, 0.03989403183024921)
1;(400, -0.008453334660190055)
1;(401, -0.03289335811982399)
1;(402, 0.0)
1;(403, 0.0)
1;(404, 0.0)
1;(405, 0.0)
1;(406, -0.007418607829276915)
1;(407, -0.0057832043812998425)
1;(408, -0.0055037336679669676)
1;(409, -0.0042416840619002956)
1;(410, -0.027035694296768262)
1;(411, 0.0)
1;(412, 0.0)
1;(413, -0.01288625747314644)
1;(414, -0.014183965106673151)
1;(415, -0.0031726735129853313)
1;(416, 0.0)
1;(417, -0.005032036369104768)
1;(418, -0.010752425585777924)
1;(419, -0.009762535752051379)
1;(420, -0.025684722539175166)
1;(421, -0.02193995422007687)
1;(422, 0.0)
1;(423, -0.007438237716103635)
1;(424, -0.0053350548812554875)
1;(425, 0.0)
1;(426, -0.02714968118413055)
1;(427, 0.0)
1;(428, -0.035578524815749024)
1;(429, 0.025937521391411082)
1;(430, 0.0)
1;(431, -0.004333974408571923)
1;(432, 0.0)
1;(433, 0.0)
1;(434, 0.03350635078708975)
1;(435, -0.004824774147321864)
1;(436, 0.20297033125333877)
1;(437, -0.010066364130167677)
1;(438, 0.08878025207810844)
1;(439, 0.020976822411178167)
1;(440, 0.10624958619652113)
1;(441, -0.004674703783524285)
1;(442, -0.005218638043739958)
1;(443, 0.043720565430707015)
1;(444, -0.00877118711291005)
1;(445, -0.010634459369611991)
1;(446, -0.015548584945560936)
1;(447, 0.0)
1;(448, 0.0)
1;(449, 0.0)
1;(450, 0.014997237337804363)
1;(451, 0.0)
1;(452, 0.02049081804723436)
1;(453, -0.005867817599182693)
1;(454, -0.012134169731592887)
1;(455, 0.0)
1;(456, -0.004854345215930924)
1;(457, -0.0020128262206188853)
1;(458, 0.01956958314939504)
1;(459, -0.02227879970151403)
1;(460, 0.06836568504989902)
1;(461, -0.016089011886270748)
1;(462, 0.07031389172987333)
1;(463, 0.0)
1;(464, 0.0)
1;(465, -0.022523130847028502)
1;(466, 0.024784604569379143)
1;(467, 0.0)
1;(468, -0.018250371430859214)
1;(469, 0.0)
1;(470, -0.015437474056573131)
1;(471, -0.01820352866548263)
1;(472, -0.031393797982790725)
1;(473, 0.0)
1;(474, 0.0)
1;(475, 0.0)
1;(476, 0.0)
1;(477, 0.0299210347508916)
1;(478, -0.019197509923688093)
1;(479, -0.010184548784021644)
1;(480, 0.10003287194585402)
1;(481, -0.00448986034433886)
1;(482, 0.0)
1;(483, 0.16370141702871233)
1;(484, 0.0)
1;(485, -0.0042794196520834745)
1;(486, -0.0101678068286755)
1;(487, 0.0)
1;(488, -0.011328425603042985)
1;(489, 0.0)
1;(490, 0.0)
1;(491, 0.0)
1;(492, 0)
1;(493, -0.004247847819775223)
1;(494, 0.0)
1;(495, 0.010461509968763327)
1;(496, 0.033857690954710425)
1;(497, 0.17443144794568655)
1;(498, 0.08723381786788767)
1;(499, 0.0)
1;(500, 0.051534455638224695)
1;(501, 0.012431953100201296)
1;(502, 0.024509717816195903)
1;(503, 0.0)
1;(504, 0.04651663104736783)
1;(505, -0.0043117352241478)
1;(506, 0.0)
1;(507, -0.0059791099063818106)
1;(508, 0.0)
1;(509, 0.03361741852520795)
1;(510, 0.04968250821209217)
1;(511, 0)
1;(512, 0.0)
1;(513, 0.0)
1;(514, 0.0)
1;(515, 0.0)
1;(516, -0.003726846368608621)
1;(517, -0.005210459729528186)
1;(518, -0.010475732744447295)
1;(519, -0.002764760730499461)
1;(520, -0.018118477943128857)
1;(521, 0.05531653142472582)
1;(522, 0.02223376656208108)
1;(523, -0.03184158493999458)
1;(524, 0.0)
1;(525, 0.1272827680711054)
1;(526, 0.05084078646319989)
1;(527, -0.021230794091550424)
1;(528, 0.031187808003876327)
1;(529, 0.0)
1;(530, 0.03985997624354087)
1;(531, 0.019372702421937844)
1;(532, 0.12856409843073538)
1;(533, 0.0)
1;(534, -0.003789816610236065)
1;(535, -0.016044044915454848)
1;(536, 0.0)
1;(537, 0.01681526278967251)
1;(538, -0.0035602344874631517)
1;(539, 0.0)
1;(540, -0.03178248275700993)
1;(541, 0.020306269935373215)
1;(542, -0.001587362100399324)
1;(543, 0.0)
1;(544, 0.0)
1;(545, 0.01879929511923883)
1;(546, 0.0)
1;(547, -0.005739171885755499)
1;(548, 0.0)
1;(549, -0.03459515898553047)
1;(550, 0)
1;(551, 0.023250253610866828)
1;(552, 0.0)
1;(553, -0.00984453192118991)
1;(554, -0.010825301239973082)
1;(555, -0.006360272742856295)
1;(556, 0.0)
1;(557, 0.0)
1;(558, 0.01605954169535324)
1;(559, 0.0)
1;(560, 0.0)
1;(561, -0.01921050303043946)
1;(562, 0.01085958849087634)
1;(563, 0.051531675245296976)
1;(564, -0.0028457626004865086)
1;(565, 0.0)
1;(566, 0.01906959399564319)
1;(567, 0.09853729915235761)
1;(568, -0.005653116864151819)
1;(569, 0.030078147518791485)
1;(570, 0.0)
1;(571, -0.003759622677164482)
1;(572, -0.0030935029947604213)
1;(573, 0.0)
1;(574, -0.0027230730269512285)
1;(575, 0.0)
1;(576, -0.024008612554725826)
1;(577, 0.0)
1;(578, -0.011082602063205098)
1;(579, 0.0)
1;(580, 0.02658005048101457)
1;(581, 0.023895644457230913)
1;(582, -0.01410319900338658)
1;(583, -0.005521457592231443)
1;(584, -0.0030272866284544505)
1;(585, 0.0)
1;(586, -0.016514547170630348)
1;(587, -0.02261385204707533)
1;(588, -0.023702781095176335)
1;(589, -0.01241860585946971)
1;(590, -0.003937607460880923)
1;(591, 0.099008095975026)
1;(592, 0.0)
1;(593, -0.028953042465179882)
1;(594, 0)
1;(595, 0.033765090526237794)
1;(596, -0.013009372770355073)
1;(597, -0.005667183244444404)
1;(598, -0.004744427008415126)
1;(599, 0.0)
1;(600, -0.004659359266105042)
1;(601, -0.0129542869315806)
1;(602, 0.0)
1;(603, -0.012665360583620945)
1;(604, -0.005889282747385438)
1;(605, 0.009418197954793203)
1;(606, -0.008641657096913788)
1;(607, -0.004162817510944554)
1;(608, 0.0)
1;(609, 0.0)
1;(610, -0.03220656230199567)
1;(611, -0.011208754498503127)
1;(612, -0.003496252362856296)
1;(613, -0.026615399735296405)
1;(614, 0.0)
1;(615, -0.005072223106941745)
1;(616, 0.026817296176527602)
1;(617, -0.012501633417336082)
1;(618, 0.0)
1;(619, 0.0)
1;(620, 0.0)
1;(621, -0.013672065472443805)
1;(622, -0.022482244616123533)
1;(623, 0.0)
1;(624, 0.0)
1;(625, -0.006535232828353684)
1;(626, 0.0)
1;(627, 0.0)
1;(628, -0.019262114682964935)
1;(629, -0.01782167357837217)
1;(630, -0.015619596611433362)
1;(631, 0.0)
1;(632, -0.0261163569578565)
1;(633, 0.0244970203000126)
1;(634, 0.0)
1;(635, 0.036034678406437017)
1;(636, 0.0)
1;(637, 0.025512822759560957)
1;(638, -0.029217414929183463)
1;(639, -0.008900936690131443)
1;(640, 0.0)
1;(641, 0.0)
1;(642, -0.0060208091807511)
1;(643, 0.0)
1;(644, 0.0)
1;(645, 0.0)
1;(646, -0.003886233373879389)
1;(647, -0.014018539452621003)
1;(648, 0.0)
1;(649, -0.01719686024660261)
1;(650, 0.018803027643565447)
1;(651, 0.019056387089024275)
1;(652, -0.0037337163037666084)
1;(653, 0.0)
1;(654, 0.0)
1;(655, 0.0)
1;(656, -0.015112486043505754)
1;(657, 0.01826652796642765)
1;(658, -0.005476223453115799)
1;(659, -0.001751613522956896)
1;(660, -0.01942755165943524)
1;(661, 0.0)
1;(662, 0.0)
1;(663, 0.0)
1;(664, 0.0)
1;(665, 0.0)
1;(666, -0.017929652689311844)
1;(667, -0.010799712020454998)
1;(668, -0.010236531599527175)
1;(669, -0.005813982922882169)
1;(670, 0.0)
1;(671, -0.009849883154732224)
1;(672, -0.015408569385337762)
1;(673, 0.0)
1;(674, -0.013928893343301057)
1;(675, 0.010537314822418773)
1;(676, -0.03445244413707769)
1;(677, 0.0)
1;(678, 0.0)
1;(679, -0.016196780500251647)
1;(680, 0.0)
1;(681, 0.0)
1;(682, -0.005370703431417055)
1;(683, -0.011313024033006719)
1;(684, -0.004532222548170984)
1;(685, -0.0036696306364871764)
1;(686, -0.00760666278384269)
1;(687, -0.014593509285033618)
1;(688, -0.008927338701836028)
1;(689, 0.028583208685649352)
1;(690, 0.0)
1;(691, -0.010039717038641762)
1;(692, 0.01079820690992027)
1;(693, -0.013503633906000644)
1;(694, -0.009410227628280378)
1;(695, -0.0246718025681115)
1;(696, 0.0)
1;(697, -0.014093183631546977)
1;(698, 0.0)
1;(699, -0.009292568166704129)
1;(700, 0.06692016015419712)
1;(701, -0.004136855540023515)
1;(702, -0.007835538497855381)
1;(703, 0.0)
1;(704, -0.011713345326129158)
1;(705, -0.004684288753152943)
1;(706, -0.005975657014518079)
1;(707, 0.0)
1;(708, 0.0)
1;(709, 0.011825951390909525)
1;(710, 0.06733371468590889)
1;(711, 0)
1;(712, 0.0)
1;(713, 0.0)
1;(714, -0.016120912347684372)
1;(715, 0.0)
1;(716, -0.005503667645581475)
1;(717, 0.0)
1;(718, -0.008963038900323106)
1;(719, 0.0)
1;(720, 0.0)
1;(721, -0.02347500509761959)
1;(722, 0.0)
1;(723, 0.0)
1;(724, -0.021389354520306696)
1;(725, -0.006150264130877649)
1;(726, -0.013234876182050418)
1;(727, -0.013295496163985952)
1;(728, 0)
1;(729, 0.033654691808795226)
1;(730, -0.005233053797884751)
1;(731, -0.008880272693755124)
1;(732, 0.02828889003829717)
1;(733, 0.021874573264428085)
1;(734, 0)
1;(735, -0.006432918977616438)
1;(736, -0.020148525537692998)
1;(737, 0.008074745463812224)
1;(738, 0.0)
1;(739, 0.0)
1;(740, 0.11114495526258888)
1;(741, 0.06642968383690342)
1;(742, -0.008053345328133158)
1;(743, 0.0)
1;(744, 0.0)
1;(745, 0.0)
1;(746, -0.012358758033453338)
1;(747, -0.003126281360679313)
1;(748, -0.006092279893849191)
1;(749, -0.0043945262149554755)
1;(750, -0.017082913914888736)
1;(751, -0.005755577540093429)
1;(752, 0.015678980227620036)
1;(753, 0.09940902395527788)
1;(754, -0.011069058205803279)
1;(755, 0.0)
1;(756, -0.01009944945511016)
1;(757, 0.020348774965690014)
1;(758, 0.0)
1;(759, 0.0)
1;(760, 0.0)
1;(761, -0.004364586281449237)
1;(762, 0.0)
1;(763, -0.009269715932357998)
1;(764, 0.015371432192575023)
1;(765, 0.02034305682557142)
1;(766, 0.018962925888536614)
1;(767, 0.026889719525972574)
1;(768, -0.018297832328659218)
1;(769, -0.007758559411755141)
1;(770, -0.003723435732151356)
1;(771, -0.008230041893477268)
1;(772, 0.0)
1;(773, 0.0)
1;(774, -0.010720817615656021)
1;(775, 0.04291485591400431)
1;(776, 0.0)
1;(777, -0.026620733181691777)
1;(778, 0.0)
1;(779, -0.022011627748804826)
1;(780, 0.0)
1;(781, -0.011288883805136193)
1;(782, 0.0)
1;(783, -0.019294853767124132)
1;(784, -0.004166254996331869)
1;(785, 0.0)
1;(786, 0.0)
1;(787, 0.0)
1;(788, 0.05924925070321591)
1;(789, -0.021908831876866812)
1;(790, 0.0)
1;(791, 0.0)
1;(792, -0.022948139120524253)
1;(793, -0.0092207300132978)
1;(794, -0.0031366854052780092)
1;(795, 0.0)
1;(796, 0.0)
1;(797, -0.01019758101067211)
1;(798, 0.0)
1;(799, -0.016492203985452154)
1;(800, 0.0)
1;(801, -0.009621888359688455)
1;(802, -0.009786301014018344)
1;(803, -0.03926818640098043)
1;(804, 0.010095362808474125)
1;(805, -0.027479178270577095)
1;(806, -0.008462215544585046)
1;(807, 0.0)
1;(808, 0.0)
1;(809, 0.034664917504118424)
1;(810, -0.01198032406794308)
1;(811, -0.03354507025121587)
1;(812, 0.002593682391016958)
1;(813, 0.0)
1;(814, -0.01465507444477339)
1;(815, 0.0)
1;(816, 0.0)
1;(817, 0.0)
1;(818, 0.0)
1;(819, 0.0)
1;(820, 0.0)
1;(821, -0.004506435583568631)
1;(822, 0.07224877155545861)
1;(823, 0.0)
1;(824, 0.0)
1;(825, -0.010103330972424806)
1;(826, 0.1271355346022899)
1;(827, -0.013474651714100679)
1;(828, -0.018176942013641256)
1;(829, -0.012836622132166346)
1;(830, 0.0)
1;(831, -0.004999687925633783)
1;(832, -0.013294289928339613)
1;(833, 0.0)
1;(834, 0.0)
1;(835, 0.022640118371889315)
1;(836, 0.0)
1;(837, -0.004910785603584457)
1;(838, 0)
1;(839, 0.03166450190822915)
1;(840, -0.004713202765353731)
1;(841, -0.009633088515800048)
1;(842, -0.0058264219875010645)
1;(843, -0.01598193865695329)
1;(844, 0.0)
1;(845, 0.0519533047939419)
1;(846, 0.0908838436433727)
1;(847, 0.006396795210278959)
1;(848, -0.00429494294707342)
1;(849, 0.0337297339542706)
1;(850, -0.02177073605900922)
1;(851, -0.028482120645110676)
1;(852, 0.0)
1;(853, 0.03476896243685208)
1;(854, -0.004879911147239981)
1;(855, 0.11680040796026413)
1;(856, 0.0)
1;(857, -0.01490462916319013)
1;(858, -0.01686700412853859)
1;(859, -0.021467367740507424)
1;(860, 0.0475000768119718)
1;(861, -0.004680582862973982)
1;(862, -0.007408606646618566)
1;(863, 0.0)
1;(864, -0.015456119189531128)
1;(865, 0.0)
1;(866, 0.052721436064768465)
1;(867, 0.0)
1;(868, 0.0)
1;(869, -0.022330418426840058)
1;(870, 0.0)
1;(871, 0.0)
1;(872, -0.013235892491604694)
1;(873, -0.008607404337111307)
1;(874, 0.062458770188668744)
1;(875, 0.023162465559629555)
1;(876, 0.0)
1;(877, 0.029695524322317087)
1;(878, -0.012190016976572626)
1;(879, 0.0)
1;(880, 0.0)
1;(881, 0.0)
1;(882, -0.008525019820719106)
1;(883, -0.012050359056726806)
1;(884, -0.010449039535175758)
1;(885, -0.0061445952031339585)
1;(886, -0.013559437110953905)
1;(887, -0.0069729840454049105)
1;(888, -0.0070160309950496975)
1;(889, -0.017626223857439748)
1;(890, 0.0)
1;(891, 0.013862692930825463)
1;(892, 0.0)
1;(893, 0)
1;(894, -0.002812512210867152)
1;(895, -0.004269443844480227)
1;(896, -0.012674582076228957)
1;(897, -0.00539202876422802)
1;(898, -0.012255324739801888)
1;(899, 0.0)
1;(900, -0.032400335352684856)
1;(901, -0.005198644014507343)
1;(902, -0.026986013579076457)
1;(903, -0.010994325715224434)
1;(904, -0.011374356757480133)
1;(905, -0.011102773549771034)
1;(906, -0.01311839036711136)
1;(907, 0.0)
1;(908, 0.05728986531993821)
1;(909, 0.0)
1;(910, 0.0)
1;(911, -0.014497315891651152)
1;(912, -0.016756500208531686)
1;(913, 0.01562134476652571)
1;(914, -0.027003201569837407)
1;(915, -0.01658651084206003)
1;(916, 0.0)
1;(917, 0.0)
1;(918, -0.014495491989441991)
1;(919, 0.0)
1;(920, 0.0)
1;(921, -0.007301794581386637)
1;(922, -0.012553677737565298)
1;(923, 0.0)
1;(924, 0.10434289196841459)
1;(925, -0.010465170275875213)
1;(926, 0.0)
1;(927, -0.024053207069629413)
1;(928, -0.007114712895545069)
1;(929, 0.0)
1;(930, -0.004622718328149869)
1;(931, 0)
1;(932, 0.0)
1;(933, -0.008285963324158008)
1;(934, 0.0)
1;(935, -0.0402070648019584)
1;(936, -0.005642271316815542)
1;(937, 0.0)
1;(938, 0)
1;(939, 0.0)
1;(940, 0.0)
1;(941, -0.006493170641272502)
1;(942, 0.035331055332760354)
1;(943, -0.005344721410937901)
1;(944, -0.007948984232070928)
1;(945, -0.00491828275588009)
1;(946, -0.0039071946184021196)
1;(947, 0.0)
1;(948, 0.0)
1;(949, 0.06908529571396814)
1;(950, -0.012644567416371289)
1;(951, -0.010585627330328643)
1;(952, -0.006113792485058519)
1;(953, 0.0)
1;(954, -0.002608220529975182)
1;(955, -0.005054994658566578)
1;(956, 0.11242775071336432)
1;(957, 0.051394076081695876)
1;(958, -0.04514296643451433)
1;(959, 0.038973052383166194)
1;(960, -0.011629443243057704)
1;(961, 0.021117366732687288)
1;(962, -0.006349130807893429)
1;(963, -0.03300648855130325)
1;(964, -0.011973779784563453)
1;(965, 0.0)
1;(966, 0.07608192813476809)
1;(967, -0.011360553210194224)
1;(968, -0.036528189527330494)
1;(969, 0.021417247213898958)
1;(970, -0.009344159479765954)
1;(971, -0.019833077875341897)
1;(972, 0.037795893615306886)
1;(973, 0.0)
1;(974, 0.08758966457397901)
1;(975, -0.0034152363321295035)
1;(976, 0.0)
1;(977, 0.0)
1;(978, 0.0)
1;(979, 0.07219724160741516)
